NCBI_taxon_ID,name,rank,normalized_reads
525919,                    Anaerococcus prevotii DSM 20548,S1,0.15983973934933704
562959,                  Paenibacillus cellulositrophicus,S,0.15983973934933704
2767890,                Paucilactobacillus,G,0.15983973934933704
2697043,                  Tichowtungia aerotolerans,S,0.15983973934933704
2695882,                    Lactobacillus sp. 3B(2020),S,0.15983973934933704
570,                Klebsiella,G,0.15983973934933704
1185412,                  Vallitalea guaymasensis,S,0.15317975020978133
2893022,              Flagellatimonas,G,0.15317975020978133
1677857,                  Acetivibrio saccincola,S,0.15317975020978133
1507512,                  Romboutsia hominis,S,0.15317975020978133
670486,            Dehalogenimonas,G,0.15317975020978133
2806210,                Flagellatimonas centrodinii,S,0.15317975020978133
54006,                  Peptoniphilus ivorii,S,0.15317975020978133
2768162,                Roseomonas haemaphysalidis,S,0.15317975020978133
196816,                unclassified Acinetobacter,G1,0.15317975020978133
192,                Azospirillum brasilense,S,0.14651976107022563
32061,          Chloroflexia,C,0.14651976107022563
332249,                  Truepera radiovictrix,S,0.14651976107022563
102134,                  Desulfoscipio gibsoniae,S,0.14651976107022563
328814,                    Alistipes shahii,S,0.14651976107022563
32064,            Chloroflexales,O,0.14651976107022563
649638,                    Truepera radiovictrix DSM 17093,S1,0.14651976107022563
2867376,                Desulfoscipio,G,0.14651976107022563
332247,              Trueperaceae,F,0.14651976107022563
2762275,            Trueperales,O,0.14651976107022563
717959,                      Alistipes shahii WAL 8301,S1,0.14651976107022563
264636,                  Acholeplasma hippikon,S,0.14651976107022563
83681,                Nonomuraea,G,0.14651976107022563
1348911,                  Coprobacter,G,0.14651976107022563
2751153,                      Coprobacter secundus subsp. similis,S1,0.14651976107022563
1501392,                    Coprobacter secundus,S,0.14651976107022563
767817,                    Desulfoscipio gibsoniae DSM 7213,S1,0.14651976107022563
2867375,              Desulfallaceae,F,0.14651976107022563
332248,                Truepera,G,0.14651976107022563
2483367,              Sedimentisphaeraceae,F,0.13985977193066992
32,                  Myxococcus,G,0.13985977193066992
2819349,                    Brevilactibacter sp. MC1595,S,0.13985977193066992
2282523,              Methylorubrum,G,0.13985977193066992
2904252,                  Lysobacter sp. KIS68-7,S,0.13985977193066992
287,                  Pseudomonas aeruginosa,S,0.13985977193066992
526227,                    Meiothermus silvanus DSM 9946,S1,0.13985977193066992
2638681,                  unclassified Methanobrevibacter,G1,0.13985977193066992
2717326,                  unclassified Brevilactibacter,G1,0.13985977193066992
2759954,                  Devosia sp. MC521,S,0.13985977193066992
299568,              Uruburuella,G,0.13985977193066992
224719,                    Methanobrevibacter sp. AbM4,S,0.13985977193066992
52022,                  Meiothermus silvanus,S,0.13985977193066992
85032,              Acidothermaceae,F,0.1398597719306699
351607,                    Acidothermus cellulolyticus 11B,S1,0.1398597719306699
1842532,                  Syntrophotalea acetylenivorans,S,0.1398597719306699
28048,                Acidothermus,G,0.1398597719306699
28049,                  Acidothermus cellulolyticus,S,0.1398597719306699
1643683,            Acidothermales,O,0.1398597719306699
90244,                Oligella ureolytica,S,0.13319978279111422
572544,                  Ilyobacter polytropus DSM 2926,S1,0.13319978279111422
2482763,                  Sphingopyxis sp. YF1,S,0.13319978279111422
167642,                Ilyobacter polytropus,S,0.13319978279111422
479434,                        Sphaerobacter thermophilus DSM 20745,S1,0.13319978279111422
255728,                Sphaerobacterineae,O1,0.13319978279111422
167639,              Ilyobacter,G,0.13319978279111422
1176587,                    Niabella ginsenosidivorans,S,0.13319978279111422
1196835,                      Pseudomonas stutzeri CCUG 29243,S1,0.13319978279111422
85002,                  Sphaerobacteraceae,F,0.13319978279111422
85001,              Sphaerobacterales,O,0.13319978279111422
1804624,                  Nocardioides baekrokdamisoli,S,0.13319978279111422
2056,                    Sphaerobacter,G,0.13319978279111422
1870884,                Clostridioides,G,0.13319978279111422
2530390,                    Muribaculum gordoncarteri,S,0.13319978279111422
2057,                      Sphaerobacter thermophilus,S,0.13319978279111422
85000,            Sphaerobacteridae,C1,0.13319978279111422
2585119,                    Alistipes dispar,S,0.1331997827911142
570264,            Methanocellales,O,0.1265397936515585
570266,                Methanocella,G,0.1265397936515585
570265,              Methanocellaceae,F,0.1265397936515585
1388755,                  Candidatus Pelagibacter sp. HIMB1321,S,0.1265397936515585
224464,                Kofleriaceae,F,0.12653979365155849
772,            Bartonellaceae,F,0.12653979365155849
2259672,                Candidatus Nitrosotenuis sp. DW1,S,0.12653979365155849
336810,                    Candidatus Sulcia muelleri,S,0.12653979365155849
313602,                Flavobacteriales incertae sedis,O1,0.12653979365155849
1796635,                  Longicatena caecimuris,S,0.12653979365155849
336809,                  Candidatus Sulcia,G,0.12653979365155849
160825,                Comamonas koreensis,S,0.12653979365155849
2713573,                      Sphingobacterium sp. DR205,S,0.12653979365155849
162027,                  Haliangium,G,0.12653979365155849
1681,                  Bifidobacterium bifidum,S,0.12653979365155849
2647429,              unclassified Candidatus Nitrosotenuis,G1,0.12653979365155849
274470,                Alkalibacter,G,0.12653979365155849
2646778,                  unclassified Sulfurovum,G1,0.12653979365155849
255507,                  Aliarcobacter cibarius,S,0.12653979365155849
502025,                      Haliangium ochraceum DSM 14365,S1,0.12653979365155849
2619948,                  unclassified Alkalibacter,G1,0.12653979365155849
1918536,                Longicatena,G,0.12653979365155849
80816,                    Haliangium ochraceum,S,0.12653979365155849
773,              Bartonella,G,0.12653979365155849
29430,                Acinetobacter haemolyticus,S,0.12653979365155849
224462,              Nannocystineae,O1,0.12653979365155849
2815577,                    Alkalibacter sp. ES005,S,0.12653979365155849
2086585,                    Christensenella sp. Marseille-P3954,S,0.1198798045120028
2649046,                  unclassified Christensenella,G1,0.1198798045120028
449461,                  Nocardioides humi,S,0.1198798045120028
39791,                  Corynebacterium glucuronolyticum,S,0.11987980451200278
631220,                    Desulfovibrio sp. G11,S,0.11987980451200278
28450,                  Burkholderia pseudomallei,S,0.11987980451200278
390988,                Actinocatenispora,G,0.11987980451200278
2640088,                unclassified Rhizobacter,G1,0.11987980451200278
128785,                Pseudoxanthomonas mexicana,S,0.11987980451200278
2609279,                  unclassified Massilia,G1,0.11987980451200278
2753607,                  Rhizobacter sp. AJA081-3,S,0.11987980451200278
133925,                Olsenella,G,0.11987980451200278
2925411,                    Sulfurovum sp. XGS-02,S,0.11987980451200278
28127,                    Prevotella buccalis,S,0.11321981537244709
33011,                  Cutibacterium granulosum,S,0.11321981537244709
1508657,                Ruminiclostridium,G,0.11321981537244707
2085,            Mycoplasmatales,O,0.11321981537244707
755731,                    Clostridium sp. BNL1100,S,0.11321981537244707
2092,              Mycoplasmataceae,F,0.11321981537244707
2801844,                Arachnia,G,0.11321981537244707
240495,                  Pseudonocardia dioxanivorans,S,0.11321981537244707
354276,                Enterobacter cloacae complex,G1,0.11321981537244707
547,              Enterobacter,G,0.11321981537244707
75654,                Duganella,G,0.11321981537244707
2576891,                  Nibricoccus aquaticus,S,0.11321981537244707
2640945,                unclassified Polynucleobacter,G1,0.11321981537244707
2636909,                  unclassified Duganella,G1,0.11321981537244707
28026,                  Bifidobacterium pseudocatenulatum,S,0.11321981537244707
2621151,                unclassified Granulicella,G1,0.11321981537244707
2576890,                Nibricoccus,G,0.11321981537244707
2728021,                    Duganella sp. AF9R3,S,0.11321981537244707
85017,              Promicromonosporaceae,F,0.11321981537244707
1750,                  Arachnia propionica,S,0.11321981537244707
675635,                    Pseudonocardia dioxanivorans CB1190,S1,0.11321981537244707
1441467,                  Nitrospirillum amazonense CBAmc,S1,0.11321981537244706
28077,                Nitrospirillum amazonense,S,0.11321981537244706
1543705,              Nitrospirillum,G,0.11321981537244706
1054033,                  Arcobacter venerupis,S,0.11321981537244706
416169,                Rhodanobacter thiooxydans,S,0.10655982623289137
2838157,                      Flavihumibacter sp. IMCC34837,S,0.10655982623289137
1813871,                    Panacibacter ginsenosidivorans,S,0.10655982623289137
861299,                  Gemmatirosa kalamazoonesis,S,0.10655982623289137
830,                Butyrivibrio,G,0.10655982623289137
1288971,                    [Clostridium] ultunense Esp,S1,0.10655982623289137
1874621,                  Panacibacter,G,0.10655982623289137
45497,                  Schnuerera ultunensis,S,0.10655982623289137
29394,                  Dolosigranulum pigrum,S,0.10655982623289137
2794837,                Schnuerera,G,0.10655982623289137
143361,                  Filifactor alocis,S,0.10655982623289137
151276,                    Bacteroides coprosuis,S,0.10655982623289137
1496,                  Clostridioides difficile,S,0.10655982623289137
361111,                  Desulfoglaeba alkanexedens,S,0.10655982623289137
1471399,                  Draconibacterium,G,0.10655982623289137
1051,              Ectothiorhodospira,G,0.10655982623289137
679937,                      Bacteroides coprosuis DSM 18011,S1,0.10655982623289137
361106,                Desulfoglaeba,G,0.10655982623289137
980445,                    Desulfoglaeba alkanexedens ALDC,S1,0.10655982623289137
1706036,                Gemmatirosa,G,0.10655982623289137
1727,                  Corynebacterium variabile,S,0.10655982623289137
2675298,                Sulfuriferula nivalis,S,0.10655982623289137
1680,                  Bifidobacterium adolescentis,S,0.10655982623289137
44259,                Filifactor,G,0.10655982623289137
546269,                    Filifactor alocis ATCC 35896,S1,0.10655982623289137
858619,                    Corynebacterium variabile DSM 44702,S1,0.10655982623289137
29393,                Dolosigranulum,G,0.10655982623289137
2621730,                  unclassified Leucobacter,G1,0.10655982623289137
1493,                  Clostridium cellulovorans,S,0.10655982623289136
172,                Leptospira biflexa,S,0.10655982623289136
2676868,                    Phnomibacter ginsenosidimutans,S,0.10655982623289136
145259,                  Leptospira biflexa serovar Patoc,S1,0.10655982623289136
2836216,                  Phnomibacter,G,0.10655982623289136
573061,                    Clostridium cellulovorans 743B,S1,0.10655982623289136
2036754,            Chelatococcaceae,F,0.09989983709333566
570267,                  Methanocella paludicola,S,0.09989983709333566
2593676,                  unclassified Streptomyces,G1,0.09989983709333566
28209,              Chelatococcus,G,0.09989983709333566
35798,              Nitrosospira,G,0.09989983709333566
1118202,                    Cruoricaptor ignavus,S,0.09989983709333566
1333528,                    Streptomyces sp. GMY02,S,0.09989983709333566
1433995,                  Cruoricaptor,G,0.09989983709333566
1156568,              Methylovirgula,G,0.09989983709333566
304371,                    Methanocella paludicola SANAE,S1,0.09989983709333566
2600303,              Baekduiaceae,F,0.09989983709333565
2632265,                    unclassified Marixanthomonas,G1,0.09989983709333565
43356,                Kutzneria,G,0.09989983709333565
1329200,                Fictibacillus,G,0.09989983709333565
2732249,                  Gemmatimonas groenlandica,S,0.09989983709333565
2743582,                Peptacetobacter,G,0.09989983709333565
839,                    Prevotella ruminicola,S,0.09989983709333565
2600304,                Baekduia,G,0.09989983709333565
89152,                  Peptacetobacter hiranonis,S,0.09989983709333565
387658,                  Marixanthomonas,G,0.09989983709333565
2779360,                      Marixanthomonas sp. SCSIO 43207,S,0.09989983709333565
2651583,                Geomonas,G,0.09989983709333565
496014,                  Baekduia soli,S,0.09989983709333565
2877940,                  Kinneretia sp. XES5,S,0.09323984795377994
28113,                    Bacteroides heparinolyticus,S,0.09323984795377994
583355,                    Coraliomargarita akajimensis DSM 45221,S1,0.09323984795377994
395922,                  Coraliomargarita akajimensis,S,0.09323984795377994
2498451,                Rheinheimera mangrovi,S,0.09323984795377994
2184519,                  Hydrogenophaga sp. NH-16,S,0.09323984795377994
117999,              Denitrovibrio,G,0.09323984795377994
34008,              Rhodovulum,G,0.09323984795377994
33926,                Candidatus Phytoplasma,G,0.09323984795377994
2815786,                  Sodaliphilus,G,0.09323984795377994
683756,              Kinneretia,G,0.09323984795377994
953,                Wolbachia,G,0.09323984795377994
2767893,                Lentilactobacillus,G,0.09323984795377994
942,            Anaplasmataceae,F,0.09323984795377994
1168034,                    Draconibacterium orientale,S,0.09323984795377994
2209,                  Methanosarcina mazei,S,0.09323984795377994
2606626,                    Sodaliphilus pleomorphus,S,0.09323984795377994
952,              Wolbachieae,F1,0.09323984795377994
2802971,                  Luteitalea sp. TBR-22,S,0.09323984795377994
2626009,                unclassified Luteitalea,G1,0.09323984795377994
2632542,                unclassified Kinneretia,G1,0.09323984795377994
227979,                Jeotgalicoccus,G,0.09323984795377994
13373,                  Burkholderia mallei,S,0.09323984795377994
522772,                  Denitrovibrio acetiphilus DSM 12809,S1,0.09323984795377994
196818,                unclassified Shewanella,G1,0.09323984795377994
77635,                  Bifidobacterium subtile,S,0.09323984795377994
118000,                Denitrovibrio acetiphilus,S,0.09323984795377994
158836,                  Enterobacter hormaechei,S,0.09323984795377994
57493,                Kocuria,G,0.09323984795377994
1375,                Aerococcus,G,0.09323984795377994
150247,                Anoxybacillus,G,0.09323984795377994
442430,                Coraliomargarita,G,0.09323984795377994
1699621,                  Psychrobacter sp. P11F6,S,0.09323984795377994
868595,                    Desulfotomaculum nigrificans CO-1-SRB,S1,0.09323984795377993
1854,                Frankia,G,0.09323984795377993
2646097,                    unclassified Bacteroides,G1,0.09323984795377993
1565,                  Desulfotomaculum nigrificans,S,0.09323984795377993
74712,              Frankiaceae,F,0.09323984795377993
2937910,              Desulfotomaculaceae,F,0.09323984795377993
85013,            Frankiales,O,0.09323984795377993
1562,                Desulfotomaculum,G,0.09323984795377993
762641,                  Muriicola,G,0.08657985881422424
1879049,                  Acinetobacter sp. WCHAc010034,S,0.08657985881422424
2351,              Flexistipes,G,0.08657985881422424
1434191,                Glycocaulis alkaliphilus,S,0.08657985881422424
24,                Shewanella putrefaciens,S,0.08657985881422424
1249473,                    Burkholderia pseudomallei MSHR491,S1,0.08657985881422424
2873270,                    Leucobacter sp. NB 10,S,0.08657985881422424
2847312,                Parafannyhessea,G,0.08657985881422424
53362,                  Dactylosporangium vinaceum,S,0.08657985881422424
255475,            Aurantimonadaceae,F,0.08657985881422424
717231,                  Flexistipes sinusarabici DSM 4947,S1,0.08657985881422424
2507538,                    Muriicola soli,S,0.08657985881422424
2619320,                  unclassified Pseudonocardia,G1,0.08657985881422424
174708,                Allobaculum,G,0.08657985881422424
522259,                Dyella terrae,S,0.08657985881422424
1055692,              Chitinolyticbacter,G,0.08657985881422424
35753,                Dactylosporangium,G,0.08657985881422424
573,                  Klebsiella pneumoniae,S,0.08657985881422424
604330,                  Parafannyhessea umbonata,S,0.08657985881422424
2352,                Flexistipes sinusarabici,S,0.08657985881422424
28132,                    Prevotella melaninogenica,S,0.08657985881422424
29466,                  Veillonella parvula,S,0.08657985881422424
1433402,              Glycocaulis,G,0.08657985881422424
682798,                Chitinolyticbacter meiyuanensis,S,0.08657985881422424
45456,            Deltaproteobacteria incertae sedis,C1,0.08657985881422423
1434010,                Jatrophihabitans,G,0.08657985881422423
2805416,              Jatrophihabitantaceae,F,0.08657985881422423
1493872,                      Chryseobacterium shandongense,S,0.08657985881422423
1907575,                    Jatrophihabitans sp. GAS493,S,0.08657985881422423
43768,                  Corynebacterium matruchotii,S,0.08657985881422423
1769732,              Dissulfurimicrobium,G,0.08657985881422423
1750598,                Dissulfurimicrobium hydrothermale,S,0.08657985881422423
2629395,                  unclassified Jatrophihabitans,G1,0.08657985881422423
2594473,                Sphingomonas xanthus,S,0.08657985881422423
2805415,            Jatrophihabitantales,O,0.08657985881422423
2613334,                  Anoxybacillus sediminis,S,0.08657985881422423
1195526,                Gryllotalpicola,G,0.07991986967466853
28172,                Vibrio metschnikovii,S,0.07991986967466853
2419771,                  Gryllotalpicola protaetiae,S,0.07991986967466853
946483,                  Candidatus Symbiobacter mobilis CR,S1,0.07991986967466852
827,                  Campylobacter ureolyticus,S,0.07991986967466852
2528593,                  Zhaonella formicivorans,S,0.07991986967466852
901,                  Desulfovibrio piger,S,0.07991986967466852
2780922,                  Solibaculum mannosilyticum,S,0.07991986967466852
52972,              Polaromonas,G,0.07991986967466852
2748673,              Zhaonellaceae,F,0.07991986967466852
1436290,                Candidatus Symbiobacter mobilis,S,0.07991986967466852
29404,                Microlunatus,G,0.07991986967466852
2662363,                      Alistipes sp. dk3624,S,0.07991986967466852
2608932,                    unclassified Alistipes,G1,0.07991986967466852
1436289,              Candidatus Symbiobacter,G,0.07991986967466852
2918170,                      Anaeromyxobacter sp. Red232,S,0.07991986967466852
2842531,                Solibaculum,G,0.07991986967466852
38501,                Blastococcus,G,0.07991986967466852
2923352,                Mesomycoplasma,G,0.07991986967466852
529,                  Brucella anthropi,S,0.07991986967466852
1561005,                  Acididesulfobacillus acetoxydans,S,0.07991986967466852
2903219,              Alteromonas/Salinimonas group,F1,0.07991986967466852
2924872,                Acididesulfobacillus,G,0.07991986967466852
2748674,                Zhaonella,G,0.07991986967466852
89153,                  [Clostridium] hylemonae,S,0.07991986967466852
1796613,                    Bacteroides caecimuris,S,0.07325988053511281
2631432,                unclassified Rhodovulum,G1,0.07325988053511281
2321187,                Poseidonibacter,G,0.07325988053511281
53433,            Halanaerobiales,O,0.07325988053511281
1325564,                Nitrospira japonica,S,0.07325988053511281
1069,                Rhodomicrobium vannielii,S,0.07325988053511281
2809020,                Paralysiella testudinis,S,0.07325988053511281
338190,            Nitrosopumilaceae,F,0.07325988053511281
648757,                  Rhodomicrobium vannielii ATCC 17100,S1,0.07325988053511281
363952,                Comamonas thiooxydans,S,0.07325988053511281
1068,              Rhodomicrobium,G,0.07325988053511281
86331,                  Mogibacterium,G,0.07325988053511281
135487,                  Nocardia cyriacigeorgica,S,0.07325988053511281
1637,                Listeria,G,0.07325988053511281
2624170,                  unclassified Erysipelothrix,G1,0.07325988053511281
2082587,                Parolsenella,G,0.07325988053511281
2898489,              Paralysiella,G,0.07325988053511281
1961799,                Lacunisphaera,G,0.07325988053511281
317577,                  Deinococcus ficus,S,0.07325988053511281
1904463,                  Poseidonibacter lekithochrous,S,0.07325988053511281
52,                    Chondromyces crocatus,S,0.07325988053511281
2847989,                  Geomonas subterranea,S,0.07325988053511281
2649562,                    unclassified Duncaniella,G1,0.07325988053511281
186820,              Listeriaceae,F,0.07325988053511281
1778601,                  Apibacter,G,0.07325988053511281
2831090,            Blastochloridaceae,F,0.07325988053511281
1838286,                  Lacunisphaera limnophila,S,0.07325988053511281
44258,                Caloramator,G,0.07325988053511281
43675,                  Rothia mucilaginosa,S,0.07325988053511281
50,                  Chondromyces,G,0.07325988053511281
59282,              Blastochloris,G,0.07325988053511281
2299,                Desulfosarcina,G,0.07325988053511281
226,                Alteromonas,G,0.07325988053511281
2838156,                      Flavihumibacter sp. IMCC34838,S,0.07325988053511281
2746321,                  Pseudomonas sp. RBPA9,S,0.07325988053511281
1564506,                  Rhodovulum sp. P5,S,0.07325988053511281
2576307,                    Caloramator sp. E03,S,0.07325988053511281
1392877,                Pseudomonas oryzae,S,0.07325988053511281
31932,          Nitrosopumilales,O,0.07325988053511281
2629145,                  unclassified Caloramator,G1,0.07325988053511281
2490452,              Serpentinimonas,G,0.0732598805351128
85033,              Sporichthyaceae,F,0.06659989139555711
2657486,                Devosia beringensis,S,0.06659989139555711
2774146,                Frigoriglobus,G,0.06659989139555711
2714944,                Sphingomonas sinipercae,S,0.06659989139555711
2779519,                  Thermophilibacter immobilis,S,0.06659989139555711
156973,                  Dysgonomonas,G,0.06659989139555711
2589076,                  Paracoccus sp. AK26,S,0.06659989139555711
1813,                Amycolatopsis,G,0.06659989139555711
2652172,                unclassified Nitrospira,G1,0.06659989139555711
2692416,              Ktedonosporobacteraceae,F,0.06659989139555711
1891644,                  Epidermidibacterium keratini,S,0.06659989139555711
1936990,                  Nitrospira sp. KM1,S,0.06659989139555711
2805590,              Ornithinimicrobiaceae,F,0.06659989139555711
1163,                Anabaena,G,0.06659989139555711
1245526,                Pseudomonas guangdongensis,S,0.06659989139555711
2847307,                Thermophilibacter,G,0.06659989139555711
2666138,                  Caproicibacterium lactatifermentans,S,0.06659989139555711
2692417,                Ktedonosporobacter,G,0.06659989139555711
2490939,                    Anabaena sp. YBS01,S,0.06659989139555711
2713414,                        Chryseobacterium sp. POL2,S,0.06659989139555711
2688777,                unclassified Paracoccus (in: Bacteria),G1,0.06659989139555711
2078948,                Epidermidibacterium,G,0.06659989139555711
2086584,                  Massilistercora timonensis,S,0.06659989139555711
388448,            Ktedonobacterales,O,0.06659989139555711
2500547,                    Apibacter raozihei,S,0.06659989139555711
2774151,                  Frigoriglobus tundricola,S,0.06659989139555711
2509675,                  Ktedonosporobacter rubrisoli,S,0.06659989139555711
817,                    Bacteroides fragilis,S,0.06659989139555711
1400387,                  Bythopirellula goksoeyrii,S,0.06659989139555711
652,                Aeromonas schubertii,S,0.06659989139555711
2717089,                Massilistercora,G,0.06659989139555711
414371,              Aureimonas,G,0.06659989139555711
1060,              Rhodobacter,G,0.06659989139555711
1061,                Rhodobacter capsulatus,S,0.06659989139555711
2495578,            Sporichthyales,O,0.06659989139555711
157687,                Leptotrichia wadei,S,0.06659989139555711
2619674,                  unclassified Anabaena,G1,0.06659989139555711
2630389,                    unclassified Dysgonomonas,G1,0.06659989139555711
1400386,                Bythopirellula,G,0.06659989139555711
388447,          Ktedonobacteria,C,0.06659989139555711
661481,                    Flavisolibacter ginsenosidimutans,S,0.06659989139555711
299308,                  Methanofollis formosanus,S,0.0665998913955571
2774190,                Brevundimonas goettingensis,S,0.0665998913955571
2527984,                  Bremerella volcania,S,0.0665998913955571
946333,                Rhizobacter gummiphilus,S,0.0665998913955571
2714594,                Bremerella,G,0.0665998913955571
1458426,                Serpentinimonas maccroryi,S,0.0665998913955571
1016,                  Capnocytophaga,G,0.0665998913955571
404589,                      Anaeromyxobacter sp. Fw109-5,S,0.0665998913955571
2528020,                  Poriferisphaera corsica,S,0.0599399022560014
1280,                  Staphylococcus aureus,S,0.0599399022560014
983917,                  Rubrivivax gelatinosus IL144,S1,0.0599399022560014
154288,                  Turicibacter sanguinis,S,0.0599399022560014
1852373,                  Murdochiella vaginalis,S,0.0599399022560014
2036206,                  Suicoccus acidiformans,S,0.0599399022560014
2803301,                Poriferisphaera,G,0.0599399022560014
2696063,                  Anaerocolumna sedimenticola,S,0.0599399022560014
1760988,                Methylomagnum ishizawai,S,0.0599399022560014
28068,                Rubrivivax gelatinosus,S,0.0599399022560014
192944,                  unclassified Rhodococcus,G1,0.0599399022560014
2689587,                Suicoccus,G,0.0599399022560014
2881426,              Prochlorococcaceae,F,0.0599399022560014
2518971,                    Duncaniella dubosii,S,0.0599399022560014
47421,                Hydrogenophaga pseudoflava,S,0.0599399022560014
83334,                  Escherichia coli O157:H7,S1,0.0599399022560014
2609290,                  unclassified Microbacterium,G1,0.0599399022560014
227292,              Sinorhizobium/Ensifer group,F1,0.0599399022560014
1760987,              Methylomagnum,G,0.0599399022560014
1161127,                Murdochiella,G,0.0599399022560014
28067,              Rubrivivax,G,0.0599399022560014
1335613,                  Gordonibacter urolithinfaciens,S,0.05993990225600139
309798,                  Coprothermobacter proteolyticus DSM 5265,S1,0.05993990225600139
49082,                Candidatus Arthromitus,G,0.05993990225600139
1230998,                  Corynebacterium frankenforstense,S,0.05993990225600139
1705353,                Aurantimicrobium,G,0.05993990225600139
44742,                  Desulfovibrio fairfieldensis,S,0.05993990225600139
143222,                  Salegentibacter,G,0.05993990225600139
1437875,                    Corynebacterium frankenforstense DSM 45800,S1,0.05993990225600139
2638829,                  unclassified Candidatus Arthromitus,G1,0.05993990225600139
68335,              Coprothermobacter,G,0.05993990225600139
708113,                Terrihabitans soli,S,0.05993990225600139
2138243,        Coprothermobacteria,C,0.05993990225600139
85034,              Glycomycetaceae,F,0.05993990225600139
2138247,            Coprothermobacteraceae,F,0.05993990225600139
52959,                  Polaribacter,G,0.05993990225600139
75687,              Neptunomonas,G,0.05993990225600139
2138240,      Coprothermobacterota,P,0.05993990225600139
29543,                  Pelobacter propionicus,S,0.05993990225600139
2138246,          Coprothermobacterales,O,0.05993990225600139
2681549,                Sphingomonas profundi,S,0.05993990225600139
1177,                Nostoc,G,0.05993990225600139
85014,            Glycomycetales,O,0.05993990225600139
338966,                    Pelobacter propionicus DSM 2379,S1,0.05993990225600139
1288121,                    Alistipes senegalensis,S,0.05993990225600139
2874214,              Terrihabitans,G,0.05993990225600139
450,                Legionella longbeachae,S,0.05993990225600139
35786,                Coprothermobacter proteolyticus,S,0.05993990225600139
1926556,                  Emergencia,G,0.05993990225600139
1776384,                    Emergencia timonensis,S,0.05993990225600139
1871021,                  Lachnoclostridium phocaeense,S,0.05993990225600139
18,                Pelobacter,G,0.05993990225600139
2016196,                  Hyphomonas sp. KY3,S,0.053279913116445685
2020412,                  Bosea sp. ANAM02,S,0.053279913116445685
44574,                Nitrosomonas communis,S,0.053279913116445685
673534,                Plantactinospora,G,0.053279913116445685
1471761,                  Novibacillus thermophilus,S,0.053279913116445685
259,                    Sphingobacterium thalpophilum,S,0.053279913116445685
580340,                  Thermovirga lienii DSM 17291,S1,0.053279913116445685
279238,                  Novosphingobium aromaticivorans DSM 12444,S1,0.053279913116445685
2654325,                      Flavobacterium sp. xlx-214,S,0.053279913116445685
2231053,                  Bdellovibrio sp. ZAP7,S,0.053279913116445685
2268026,                      Runella sp. SP2,S,0.053279913116445685
2888809,                Novisyntrophococcus,G,0.053279913116445685
2631981,                  unclassified Plantactinospora,G1,0.053279913116445685
2633022,                unclassified Leptotrichia,G1,0.053279913116445685
48935,                Novosphingobium aromaticivorans,S,0.053279913116445685
2715289,                  Amniculibacterium,G,0.053279913116445685
1211807,                Pseudomonas kunmingensis,S,0.053279913116445685
776,              Coxiella,G,0.053279913116445685
87882,                Burkholderia cepacia complex,G1,0.053279913116445685
292691,                  Gramella,G,0.053279913116445685
2732487,                Usitatibacter palustris,S,0.053279913116445685
2767188,                      Amniculibacterium sp. G2-70,S,0.053279913116445685
2767187,                    unclassified Amniculibacterium,G1,0.053279913116445685
1649845,                Yersinia pseudotuberculosis complex,G1,0.053279913116445685
2593658,                  unclassified Nostoc,G1,0.053279913116445685
145358,              Bogoriellaceae,F,0.053279913116445685
336260,              Thermovirga,G,0.053279913116445685
63,                Vitreoscilla filiformis,S,0.053279913116445685
336261,                Thermovirga lienii,S,0.053279913116445685
154116,                Georgenia,G,0.053279913116445685
1677050,                Novibacillus,G,0.053279913116445685
2619133,                    unclassified Chitinophaga,G1,0.053279913116445685
1308,                  Streptococcus thermophilus,S,0.053279913116445685
2631759,                    unclassified Runella,G1,0.053279913116445685
1617967,                  Granulicella sp. 5B5,S,0.053279913116445685
2068655,                  Novisyntrophococcus fermenticellae,S,0.053279913116445685
2766734,                  Faecalibacter,G,0.05327991311644568
108981,                Acinetobacter schindleri,S,0.05327991311644568
81461,              Thermanaerovibrio,G,0.05327991311644568
2898187,                    Faecalibacter bovis,S,0.05327991311644568
2817139,                Weizmannia,G,0.05327991311644568
1514105,                  Erysipelothrix larvae,S,0.05327991311644568
1398,                  Weizmannia coagulans,S,0.05327991311644568
1914449,              Rugosibacter,G,0.04661992397688998
1565605,                Rugosibacter aromaticivorans,S,0.04661992397688998
2488810,                  Ruminiclostridium herbifermentans,S,0.04661992397688997
323449,                  Pontibacter,G,0.04661992397688997
1310,                  Streptococcus sobrinus,S,0.04661992397688997
446470,                    Stackebrandtia nassauensis DSM 44728,S1,0.04661992397688997
632,                  Yersinia pestis,S,0.04661992397688997
283811,                  Stackebrandtia nassauensis,S,0.04661992397688997
1382832,                Telmatocola,G,0.04661992397688997
264201,                    Candidatus Protochlamydia amoebophila UWE25,S1,0.04661992397688997
84086,          unclassified Firmicutes sensu stricto,P1,0.04661992397688997
2748319,                      Flavobacterium sp. I3-2,S,0.04661992397688997
2641902,                unclassified Melaminivora,G1,0.04661992397688997
362787,                  Candidatus Protochlamydia amoebophila,S,0.04661992397688997
358023,                  Lutibacter,G,0.04661992397688997
466152,                Singulisphaera,G,0.04661992397688997
2641124,                unclassified Nitrosarchaeum,G1,0.04661992397688997
2707525,                  Sulfuriroseicoccus oceanibius,S,0.04661992397688997
29405,                  Microlunatus phosphovorus,S,0.04661992397688997
92647,                Paraburkholderia tropica,S,0.04661992397688997
